review_id,rating,review,Clean_Text,label,label_lexicon,lex_score
ChdDSUhNMG9nS0VJQ0FnSURJaGVDZW13RRAB,5,"Ini akan menjadi tempat favorit saya untuk ""staycation"". Segala sesuatu tentang hotel ini sangat baik bagi saya. Ada mini market dan beberapa pusat perbelanjaan di dekatnya. Mereka memiliki kamar dan fasilitas yang bagus, serta pelayanan … Lainnya",favorit staycation hotel mini market pusat belanja milik kamar fasilitas bagus layan,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURqdEpxM0VnEAE,5,"Tempat menginap yang bagus.
Kamarnya bernuansa luar biasa, sarapannya beragam, dan stafnya sangat ramah.
Hotel yang direkomendasikan. Lainnya",inap bagus kamar nuansa sarapan ragam staf ramah hotel rekomendasi,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTURJall5N3d3RRAB,5,"Kamar dan kamar mandinya bersih....dan sarapannya luar biasa.
Wajib menginap di hotel ini.Jenis perj… Lainnya",kamar mandi bersih sarapan wajib inap hotel jenis perj,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNYeWVyTXJBRRAB,5,"Bersih, pelayanan prima, sarapan enak, pelayan baik dan sopan..
Bintang 5 dech🙂 …Jenis perjalanan… Lainnya",bersih layan prima sarapan enak sopan bintang dech,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURYdVBHeW9BRRAB,5,Seperti biasa..mercure memberikan saya pengalaman yang luar biasa saat saya menginap..kamarnya cukup nyaman..sarapannya enak dan bervariasi..stafnya ramah dan membantu..thx mercure Lainnya,mercure alam inap kamar nyaman sarapan enak variasi staf ramah bantu,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSURnbjkzM1RREAE,5,"Sungguh mengejutkan mendapatkan merchandise untuk anggota loyalitas Accor dari manajemen hotel ini. Saya sangat mengapresiasi tim kreatif hotel untuk wayang Punakawan yang terbuat dari kaca berlapis perak, dan terlebih lagi foto keluarga … Lainnya",sungguh kejut merchandise anggota loyalitas accor manajemen hotel apresiasi kreatif wayang punakawan kaca perak foto keluarga,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUM1MGYtdWFnEAE,5,"Tempatnya sangat bagus, stafnya sangat ramah dan mereka bisa membantu Anda dengan segala hal. Makanannya lezat dan pelayanannya luar biasa. Kamarnya bersih dan lokasinya sangat bagus. Lainnya",bagus staf ramah bantu makan lezat layan kamar bersih lokasi,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNRNF9uZWh3RRAB,5,"Sangat direkomendasikan.
Hotelnya bersih dan dikelola dengan baik.
Saya menginap di hotel ini selama 3 hari 2 malam, perlengkapan mandinya diisi … Lainnya",rekomendasi hotel bersih kelola inap malam lengkap mandi,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNldy0tT2ZBEAE,5,"Keren banget!!! Interiornya keren banget! Seluruh areanya juga bersih, dan staf serta pelayannya ramah banget. Parkirannya juga luas, jadi gampang banget buat parkir kendaraan yang kita bawa. Lainnya",keren banget interior area bersih staf layan ramah parkir luas gampang kendara bawa,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSURaLTVIbXFBRRAB,5,"Hotel yang luar biasa dan sarapan prasmanan terbaik yang pernah saya rasakan. Stafnya sangat ramah, terutama Nona Rara dan Tuan Bawa yang sangat ramah! Lainnya",hotel sarapan prasmanan staf ramah utama rara tuan bawa,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTURReWM2VnVBRRAB,5,"Tempatnya bagus banget, pengalamannya menyenangkan, stafnya ramah dan baik, bakal balik lagi kesini lain kali Lainnya",bagus banget alam senang staf ramah kesini kali,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNIc2E2cmlRRRAB,5,"Kamarnya nyaman dan sangat nyaman sampai tidur nyenyak.
Sarapannya juga lezat dengan makanan dan minuman yang disajikan dengan sangat baik oleh Ibu Kika. Lainnya",kamar nyaman tidur nyenyak sarapan lezat saji kika,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUNWeVBhbWJBEAE,5,"Selalu puas dengan pelayanannya, ketika kehilangan hp di toilet umum langsung lapor ke pihak hotel, hp langsung ketemu, terus pas meeting kalau ada perlengkapan yang saya butuhkan pihak hotel cepat melengkapinya, pelayanannya mantap 👍👍👍 … Lainnya",puas layan hilang toilet langsung lapor hotel ketemu meeting lengkap butuh cepat mantap,positif,positif,5
ChdDSUhNMG9nS0VJQ0FnSUM1d2VLRmtRRRAB,5,Hotel yang terawat baik dengan kolam renang yang indah dan sarapan yang luar biasa. Stafnya penuh perhatian dan kamarnya nyaman. Harganya terjangkau. Lainnya,hotel awat kolam renang indah sarapan staf penuh perhati kamar nyaman harga jangkau,positif,positif,4
ChZDSUhNMG9nS0VJQ0FnSUNCeW9EOUdnEAE,5,"Pengalaman menginap yang menyenangkan dengan keramahan yang baik. Sarapannya bervariasi, terkadang ramai, tapi tetap oke. Kamar bersih dan tempat tidurnya nyaman. Pasti akan kembali! Lainnya",alam inap senang ramah sarapan variasi terkadang ramai kamar bersih tidur nyaman,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURaMnVHckxREAE,5,"Beberapa masakannya terlalu asin, ikannya masih agak amis tapi sisanya oke, banyak varian makanannya.
Terima kasih",masakan asin ikan amis sisa varian makan terimakasih,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURJejR1MmdRRRAB,5,"Terletak di pinggir jalan utama di Yogyakarta, hanya 10 menit dari Bandara Adisutjipto dengan berkendara sedang. Suasananya oke, kamarnya nyaman, dan kedap suara juga baik. Saya sangat mengapresiasi staf mereka yang ramah dan hangat. Kerja bagus!",letak pinggir jalan utama yogyakarta menit bandara adisutjipto kendara suasana kamar nyaman kedap suara apresiasi staf ramah hangat kerja bagus,positif,positif,2
ChZDSUhNMG9nS0VMYWNwTGlBbXB2LWVBEAE,5,"Hotel yang bagus, pelayanan prima, hotel yang direkomendasikan untuk perjalanan liburan/bisnis.",hotel bagus layan prima rekomendasi jalan libur bisnis,positif,positif,4
ChdDSUhNMG9nS0VJQ0FnSUQ3NDRyanVnRRAB,5,"Suasana dan lingkungan secara keseluruhan bagus.
Pelayanannya bagus. Makanannya juga enak.
Ada juga hidangan tradisional. Lainnya",suasana lingkung bagus layan makan enak hidang tradisional,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNoc3RDSlBnEAE,5,"Nasinya setengah matang. Kebersihannya bagus. Air minum tidak diperlukan, dan dispenser tidak perlu disediakan di lorong hotel. Lainnya",nasi matang bersih bagus minum dispenser sedia lorong hotel,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURKLVllWEhBEAE,5,"Semuanya baik-baik saja, mulai dari resepsionisnya. Kamarnya sangat bersih, rapi, dan nyaman. Restorannya nyaman dan makanannya sangat lezat. Akan merekomendasikannya kepada orang lain. Lainnya",resepsionis kamar bersih rapi nyaman restoran makan lezat rekomendasi orang,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNuOEliUzhBRRAB,5,"Kamarnya sangat bersih, lokasinya sangat strategis di pusat kota Jogja. Direkomendasikan untuk keluarga yang berlibur ke Jogja. Lainnya",kamar bersih lokasi strategis pusat kota jogja rekomendasi keluarga libur,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNJdnFTTE9BEAE,5,"Stafnya luar biasa, tidak ada keluhan. Kamar bersih dan luas, layanan laundry-nya bagus. Jadi, secara keseluruhan tidak ada keluhan, tetapi staflah yang membuat perbedaan. Mereka berusaha keras untuk membantu dan membuat Anda merasa seperti di rumah sendiri.",staf keluh kamar bersih luas layan laundry bagus beda usaha keras bantu rumah,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURmM3RmVlRnEAE,5,Hotel tempat saya bisa menghabiskan hari terakhir tahun 2024 dengan kemewahan dan kebahagiaan. Keramahan dan keramahannya sangat baik. Lainnya,hotel habis mewah bahagia ramah,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNBc0lYNnRRRRAB,5,"kamar saya menghadap ke kolam renang dan anak saya sangat menyukainya. saya suka sarapan di resto, pemandangannya bagus dengan menu yang lengkap tapi lobi terlalu kecil untuk hotel bintang 5. saya suka suasana hotel ini. hotel yang sangat direkomendasikan di Jogja menurut saya.",kamar hadap kolam renang suka sarapan resto pandang bagus menu lengkap lobi hotel bintang suasana rekomendasi jogja,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUNSenJxQVFREAE,5,Saya senang menginap di sini. Sarapannya sangat enak dan tempat tidurnya sangat nyaman! Saya sangat merekomendasikan menginap di sini dan saya tidak keberatan menginap di sini lagi. Bantal panjangnya yang terbaik 🤩 … Lainnya,senang inap sarapan enak tidur nyaman rekomendasi berat bantal,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUMyb3Y2MG9BRRAB,5,"Pengalaman pertama menginap di hotel grand mercure jogja, tempatnya di tengah kota. Dekat dengan pusat perbelanjaan, fasilitasnya lengkap, dan saya mencoba perawatan spa, saya mengikuti perawatan selama 90 menit, terapisnya ramah, dan pelayanannya sangat memuaskan. Semoga besok bisa menginap lagi di hotel ini. Terima kasih 👍 …",alam inap hotel grand mercure jogja kota pusat belanja fasilitas lengkap coba awat menit terap ramah layan puas moga besok terimakasih,positif,positif,6
ChZDSUhNMG9nS0VJQ0FnSUNYLTVpMUhBEAE,5,"Pemandangannya indah, pelayanannya baik, dan makanannya lezat. Pasti akan kembali lagi. Salut!Jenis … Lainnya",pandang indah layan makan lezat salut jenis,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSURMdnNTcXpRRRAB,5,"Bagus dan mantap, pelayanan prima dari staf terutama nona taffy, rasa sarapannya enak dan semua makanannya Lainnya",bagus mantap layan prima staf utama taffy sarapan enak makan,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUR3N0x6MWZBEAE,5,"Saya belum pernah memesan kamar di sini, tapi saya sudah beberapa kali mengadakan pertemuan di sini dan saya sangat menikmati suasananya, ruang dansanya, prasmanannya, dan juga makanannya. Favorit saya adalah saladnya!",kamar kali temu nikmat suasana ruang dansa prasmanan makan favorit salad,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUR6cC1IWUVREAE,5,"Terima kasih, pengalaman menyenangkan di Mercure, pilihan menu banyak dan sesuai selera...Jenis perj… Lainnya",terimakasih alam senang mercure pilih menu sesuai selera jenis perj,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSURCb3FUbHpRRRAB,5,Lokasi dan fasilitasnya sangat baik. Hotel ini telah melakukan banyak peningkatan dalam kualitas layanannya. Sungguh luar biasa. Teruslah berusaha. Saya sangat menghargainya! Lainnya,lokasi fasilitas hotel laku tingkat kualitas layan sungguh usaha harga,positif,positif,4
ChZDSUhNMG9nS0VJQ0FnSURQMXZyZVBREAE,5,Hotel ini menjadi favorit direktorat saya karena lokasinya strategis dan makanannya juga terbaikKamar:… Lainnya,hotel favorit direktorat lokasi strategis makan kamar,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTURvXzZPU1JREAE,5,"Saya seorang mahasiswa dari Tiongkok yang sedang belajar di Yogyakarta. Saya telah berolahraga di sini selama tiga bulan dan berhasil menurunkan berat badan sebanyak 15 kg, yang sangat menyenangkan dan sukses. Saya sangat puas dengan … Baca ulasan lainnya di Tripadvisor",orang mahasiswa tiongkok ajar yogyakarta olahraga hasil turun berat badan senang sukses puas baca ulas tripadvisor,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUN4ei1QWXJRRRAB,5,"Stafnya ramah banget! Pengalaman menginap yang menyenangkan, sarapannya juga lumayan enak. Kamarnya luas dan semuanya :-) Terima kasih!",staf ramah banget alam inap senang sarapan lumayan enak kamar luas terimakasih,positif,positif,4
ChZDSUhNMG9nS0VJQ0FnSUNRNXYzbUZBEAE,5,"Tempat menginap yang luar biasa. Mereka menjual apartemen di lantai atas. Kolam renangnya sejuk, tapi di luar banyak sekali capung, jadi susah berenang.",inap jual apartemen lantai kolam renang sejuk capung susah,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURhNktmRWl3RRAB,5,Sudah cek kolam renang buat nikahan anak saya... Suka banget... InsyaAllah akan saya pakai untuk resepsi anak saya,kolam renang nikah suka banget insya pakai resepsi,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTUNBek52ZFhnEAE,5,sangat senang menginap di sini terutama dengan ega yang memiliki layanan pelanggan yang sangat baikKamar:… Lainnya,senang inap utama milik layan langgan kamar,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSUQ1c2EyeWpBRRAB,5,"Menginap 3 hari di Hotel Mercure Yogyakarta, tempatnya sangat nyaman, fasilitasnya lengkap dan pemandangannya indah di malam hari. Kru dan stafnya profesional. Lainnya",inap hotel mercure yogyakarta nyaman fasilitas lengkap pandang indah malam staf profesional,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUNveE1LbUZnEAE,5,"Hotel yang sangat nyaman, dekat dengan bandara. Saya datang ke sini langsung dari Bandara Adi Sucipto menggunakan Yogya Trans 1A (bus antar-jemput mulai pukul 06.30 hingga 21.00, hanya membayar Rp3500).",hotel nyaman bandara langsung sucipto yogya trans jemput bayar,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURWMzVyV1VREAE,5,Menu yang disediakan sangat bervariasi dan sesuai dengan selera saya.Kamar: 5… Lainnya,menu sedia variasi sesuai selera,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSUNwci0yeDBBRRAB,5,Hotel sebaiknya menyediakan sepeda untuk para tamu. Menikmati kota di pagi hari akan sangat menyenangkan. Lainnya,hotel sedia sepeda tamu nikmat kota pagi senang,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSURsbTVUR093EAE,5,"Menu sarapan bervariasi dan staf ramah, 100% direkomendasikan untuk menginap di Jogja!Kamar: … Lainnya",menu sarapan variasi staf ramah rekomendasi inap jogja kamar,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNfME96LWRBEAE,5,"Hotel bagus, pelayanan baik, lokasi strategisJenis perjalananLiburan… Lainnya",hotel bagus layan lokasi strategis,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNZaDdLQXJ3RRAB,5,Hemat uang Anda di Yogyakarta. Dekorasi yang menarik dan kamar yang nyaman. Staf restoran yang ramah. Kami bersenang-senang.,hemat uang yogyakarta dekorasi tarik kamar nyaman staf restoran ramah senang,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNfeGFHMW13RRAB,4,"Terletak tepat di depan jalan utama di Yogyakarta, namun terasa seperti suasana resor. Kolam renangnya sangat menawan.",letak jalan utama yogyakarta suasana resor kolam renang tawan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUQ5b18tSWRnEAE,4,Hotel yang indah dengan pelayanan yang menyenangkan. Akan menginap di sini lagi. Lokasinya di pusat kota sehingga mudah untuk mengakses banyak tempat.,hotel indah layan senang inap lokasi pusat kota mudah akses,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUM5ZzVIM0NBEAE,4,"Makanan Sarapan-nya enak enak dan lengkap segala ada, pelayananan bagus dan tepat waktu sebelum jam 6 sudah ready menerima tamu...pokoknya mah maknyusss deh. Lainnya",makan sarapan enak lengkap pelayananan bagus ready terima tamu pokok maknyus,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSURwLUpIRnN3RRAB,4,"Menginap utk 3 malam dikamar tipe deluxe, ada beberapa spot lantai yg tidak sempat di vacum, tp overall kamar bersih dan terawat. Hanya saja saya tidak mendapatkan pemandangan dari jendela, pemandangan hanya kooridor tempat meeting😭😭 … Lainnya",inap malam kamar tipe deluxe spot lantai vacum overall bersih awat pandang jendela kooridor meeting,positif,positif,2
ChZDSUhNMG9nS0VQZnZfdXY1NzVYa1lREAE,4,Sarapan sambil bisa menikmati jalan kenangan semasa kuliahKamar: 4… Lainnya,sarapan nikmat jalan kenang kuliah,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNZal9qQUlnEAE,4,"Hotel yg terletak di jalan laksda Adi Sucipto Yogyakarta, terletak dekat dgn Lippo plaza dan ambarukmo plaza. … Lainnya",hotel letak jalan laksda sucipto yogyakarta lippo plaza ambarukmo,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUQ5el96b3RRRRAB,4,"Pilihan menu banyak variasinya khususnya untuk sajian berbuka bersama nya, namun perlu ditambah sajian khas Timur Tengah bila dalam nuansa Ramadhan Lainnya",pilih menu variasi khusus saji buka khas timur nuansa ramadhan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNDa3ZHOVl3EAE,4,"Tekstur omelette agak padat dan tidak creamy seperti kurang butter/fat, dan jg tidak gurih seperti telur kurang segar (?). Ada beberapa makanan kurang asin sedikit seperti nasi goreng, mie goreng kurang bumbu dan seasoning. Kopi non mesin seperti porsi air lebih banyak. Lainnya",tekstur omelette padat creamy butter gurih telur segar makan asin nasi goreng bumbu seasoning kopi mesin porsi,positif,positif,5
ChZDSUhNMG9nS0VJQ0FnSUNldHFHUWZnEAE,4,"Ke sini karena ada event wedding keluarga dekat. Lokasi sangat strategis di pusat kota Deket jl solo Deket pusat kuliner dan tempat berbelanja, area yang selalu rame karena di pinggir jl utama. Tempat acara di lt 8 tamu undangan pake sistem … Lainnya",event wedding keluarga lokasi strategis pusat kota deket solo kuliner belanja area rame pinggir utama acara tamu undang pake sistem,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNoaTZqdmdRRRAB,4,"Sebetulnya semua masih tetap ok baik dr kamar dan makanan di resto jg pelayanannya yg sigap. Hanya saja ada beberapa hal yg perlu diperbaiki dr kamar mandinya (flush toilet, shower mandi). Tapi setelah saya lapor, segera diperbaiki dan tidak maaalah lagi.. great job.. Lainnya",kamar makan resto layan sigap mandi flush toilet shower lapor great,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUNjaXN2WU53EAE,4,Grand mercure menyajikan lobby yg begitu mewah walau terlihat berusia hotelnya tapi kesan mewah masih menjadi icon dari hotel ini. Masuk ke kamarnya sangat jelas gaya modern klasik dipadukan dengan tradisi jawa. Yg bikin saya senang walau … Lainnya,grand mercure saji lobby mewah lihat usia hotel kesan icon masuk kamar gaya modern klasik padu tradisi jawa bikin senang,positif,positif,4
ChdDSUhNMG9nS0VJQ0FnSUNtdXI3NDRRRRAB,4,"Stay tgl 21 des 2021.
Pagi sebelum sampai hotel, sudah konfirmasi via telpon. Tertulis check-in jam 14.00. … Lainnya",stay pagi hotel konfirmasi telpon tulis check,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSUNsaWZ6TzRnRRAB,4,"Room luas dan bersih
Kebetulan saya nginap 3hari dan tiap hari dibersihkan terus, pegawai kebersihan sangat sopan dan ramah … Lainnya",room luas bersih nginap pegawai sopan ramah,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUM5M3FPckhnEAE,4,"Hotel dgn pelayanan yang baik, hospitality sangat baik dari semua staff. Secara umum ini hotel yang luar biasa, strategis dan nyaman. Terimakasih service ya luar biasa. Lainnya",hotel layan hospitality staff strategis nyaman terimakasih service,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUN4c05YM1FnEAE,4,"Bersih,rapi,nyaman, makanan not bad,ciman tastenya sedikit kurang berani. Beberapa gorengan keras. Roti yg kecil2 enak,yg besar2 dikurangin aja porsinya. Lainnya",bersih rapi nyaman makan ciman tastenya berani goreng keras roti enak rangin porsi,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNUaGM3c3NBRRAB,4,"Room bersih dan rapih, tempat strategis cuma mohon air panasnya masih kurang panas everthing else is great Lainnya",room bersih rapih strategis mohon panas everthing else great,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURJeGZqaldnEAE,4,"Lokasi cukup bagus dekat dengan bandara dan mall, fasilitas cukup lengkap, namun sayang kurang diperhatikan pemeliharaan nya. … Lainnya",lokasi bagus bandara mall fasilitas lengkap sayang perhati pelihara,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNXaEllTU9nEAE,4,"Keseluruhan sangat baik, mulai dsri kamar, kebersihan, keramahan  makanan dan sebagainya sangat nyaman. Kekurangan menurut saya, pada kamar yang saya tempati pengatur suhu tidak bekerja dengan baik, dan jika blower tidak dimatikan akan … Lainnya",dsri kamar bersih ramah makan nyaman atur suhu kerja blower mati,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNQdkpYYy1RRRAB,4,"Makanan enak sekali, apalagi sub daging nya, dan juga pelayanan. Pokoknya mantap",makan enak daging layan pokok mantap,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNPMGNHQVNBEAE,4,Lokasinya strategis di pusat kota Yogyakarta. Kamarnya nyaman dengan hiasan yang artistik khas Yogyakarta. Di lobby banyak kerajinan dari kayu berupa patung dan relief seperti candi juga pintu gebyok. Makanan yang disajikan di restoran … Lainnya,lokasi strategis pusat kota yogyakarta kamar nyaman hias artistik khas lobby rajin kayu patung relief candi pintu gebyok makan saji restoran,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUMtanZhUmh3RRAB,4,"Pelayanannya overall sangat baik, rasa makanannya mungkin bisa diperbaiki lagi, kamar mandi mungkin perlu dibersihkan secara berkala ketika ada event, kamar nyaman. Lainnya",layan overall makan kamar mandi bersih event nyaman,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNPM3ZhMUNREAE,4,Pengalaman menginap 2 malam di Hotel Grand Mercure cukup menyenangkan. Tim hotel menyiapkan set up khusus untuk hari spesial orang tua saya. Terima kasih. Air lancar. Handuk dan sprei masih putih. Meski sudut-sudut kamar masih kotor tapi … Lainnya,alam inap malam hotel grand mercure senang khusus spesial orang terimakasih lancar handuk sprei putih sudut kamar kotor,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNtMl83TUNREAE,4,"Untuk ukuran hotel bintang 4/5 (?) kamarnya terbilang sempit. AC sangat dingin.
Pencahayaan di koridor lantai tidak terang. … Lainnya",ukur hotel bintang kamar bilang sempit dingin cahaya koridor lantai terang,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNEMS1lVWR3EAE,4,"servis nya bagus, terutama staff check in dan breakfast

kamar bisa lebih ditingkatkan maintenancenya. AC kurang dingin. Lainnya",servis bagus utama staff check breakfast kamar tingkat maintenancenya dingin,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSUR4aF9IaXZ3RRAB,4,"Kesini urusan bisnis, lokasi di tengah kota,
Pelayanan sangat baik, fasilitas hotel cukup, internet sangat lambat, susah koneksi, dapat kamar ac nya kurang dingin, … Lainnya",kesini urus bisnis lokasi kota layan fasilitas hotel internet lambat susah koneksi kamar dingin,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURIMExLRDZnRRAB,4,"hotelnya dekat tempat makan dan mall, untuk lokasinya oke! hanya untuk makanan mungkin perlu improve variasinya Lainnya",hotel makan mall lokasi improve variasi,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUN2a0x5OFN3EAE,4,"Menu makanan enak,bersih tempatnya,higienis,pkoke mantap dacg",menu makan enak bersih higienis pkoke mantap dacg,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNNdnMteUtnEAE,4,"Hotel yang bagus. Dekat dengan Bandara Adi Sucipto. Menu sarapan paginya banyak dan enak. Pelayannya juga responsif langsung mengambil piring makan yang sudah selesai. Tempat tidurnya bersih, nyaman dan banyak bantal. Ada baju handuk juga. … Lainnya",hotel bagus bandara sucipto menu sarapan pagi enak layan responsif langsung ambil piring makan selesai tidur bersih nyaman bantal baju handuk,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSURqdTZlcjNRRRAB,4,"servis ok, lokasi ok deket malioboro.. cm fasilitas kmr masih krg upgdare ya.. semoga bs balik lg ke hotel ini Lainnya",servis lokasi deket malioboro fasilitas upgdare moga hotel,positif,positif,4
ChdDSUhNMG9nS0VJQ0FnSUQ1N1pTVjRnRRAB,4,"Pelayanan baik, staf satset banget membantu..hanya yg kurang di varian makanan pada saat breakfast, rasa makanan perlu ditingkatkan. Terimakasih Lainnya",layan staf satset banget bantu varian makan breakfast tingkat terimakasih,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnTUNRbEtfS1d3EAE,4,Rekomen bngt dengan semua fasilitasnya yg oke dan tentunya aman dan nyaman 👍👍👍 …,rekomen bngt fasilitas aman nyaman,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNvcnRYRGdnRRAB,4,"Satu, pemandangannya memuaskan. Tapi harus merogoh kocek yang lumayan juga untuk dapat pemandangan yang kek gitu. Jadi intinya untuk harga dan kualitas kamar sih sebanding ya menurut saya. Tapi overall pelayannya ramah dan memuaskan, tidak … Lainnya",pandang puas rogoh kocek lumayan gitu inti harga kualitas kamar banding overall layan ramah,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUQ5ZzRXckJnEAE,4,"Makanan lengkap banget, tempatnya bersih, pelanananya oke banget pegawainya ramah2. semoga kedepannya lebih bagus lagi 🫰🏻🫰🏻🫰🏻 …",makan lengkap banget bersih pelanananya pegawai ramah moga bagus,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURGdllpRVl3EAE,4,"Pengalaman menginap yang menyenangkan, ruangan kamar oke dengan interior yang bagus. Makanan yang disajikan juga enak. Good job Lainnya",alam inap senang ruang kamar interior bagus makan saji enak good,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUMtN05EamlRRRAB,4,"Menginap 1 hari disini
Tempat nyaman
Pelayanan ramah … Lainnya",inap nyaman layan ramah,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUR4M2MzSndnRRAB,4,"Saya seorang terapis massage, baru kali ini saya masuk ke Mercure Hotel. Secara umum Grand Mercure sesuai ekspektasi. Tempat yang menawarkan kenyamanan sekaligus keramahan semua karyawan - semoga profesionalitas dan keramahan tetap terjaga, … Lainnya",orang terap massage kali masuk mercure hotel grand sesuai ekspektasi tawar nyaman ramah karyawan moga profesionalitas jaga,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSURneDgyZHFRRRAB,4,"Pernah menginap disini selama 3 malam. Tempatnya nyaman, ada kolam renang di lantai 8. Makanan restonya enak, pelayanannya ramah. Kalau soal harga, sebandinglah dengan kualitas dan pelayanannya. Tapi pernah ada masalah dengan air yang tiba2 … Lainnya",inap malam nyaman kolam renang lantai makan restonya enak layan ramah harga banding kualitas,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSURJdkk2TXRnRRAB,4,"Hotel nyaman....tanpa terhadang kemacetan saat liburan. Kebetulan tujuan wisata kita di luar kota (pantai Timang, pantai Ngitun, Pari Gogo di Gunungkidul).
Fasilitas lengkap dengan pilihan breakfast yg komplit.  Gudeg saat sarapan pas … Lainnya",hotel nyaman terhadang macet libur tuju wisata kota pantai timang ngitun pari gogo gunungkidul fasilitas lengkap pilih breakfast gudeg sarapan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNKaXBMa1ZBEAE,4,"Menginap di sini karena urusan pekerjaan. Tempatnya ok, fasilitas ok, letaknya juga strategis. Cuma karena strategisnya, jalan depan hotel ini di jam2 tertentu biasanya macet. Overall ok Lainnya",inap urus kerja fasilitas letak strategis jalan hotel macet overall,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUNkbWR2TVFREAE,4,"pelayanan ramah,makanan lumayan lengkap,bersih dan dapet view swimming pool lagi ,puas menginap disini",layan ramah makan lumayan lengkap bersih dapet view swimming banget puas inap,positif,positif,4
