review_id,rating,review,Clean_Text,label,label_lexicon,lex_score
Ci9DQUlRQUNvZENodHljRjlvT21SNloxb3RhV2x1UlZsbVZsOWpWbk5mUjFkcVdHYxAB,5,"Ballroom luas dan nyaman untuk seminar, makanan nya enak, kamar nya nyaman, pelayan crew hotel sangat ramah dengan mas rendra Lainnya",ballroom luas nyaman seminar makan enak kamar layan crew hotel ramah,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xWc1FYVk1VWGx4VEVoUmVsRkpObUZXVjFwSU5XYxAB,5,"Toiletnya bersih , harum . Jadi nyaman
mba Zahra nya juga ramah 👍🏻 …Kamar: 5… Lainnya",toilet bersih harum nyaman ramah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xkc09IRjZaMGw2Y1RWTFdFUkNNMGhOU2s5R2NuYxAB,5,"makananya enak enak banget apalagi sate ayam nya the best
dan pelayanan masyarakat Aditya sangat ramah dan murah senyum Lainnya",makananya enak banget sate ayam layan masyarakat ramah murah senyum,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xwbFpraFBVbGh4TXpSaVMzWlVNVXg0WTFNME1VRRAB,5,"Pelayanan baik, terimakasih buat mbak chelsi yg sudah membantu dg baik dalam pelayanan breakfastnyaJ… Lainnya",layan terimakasih bantu breakfastnya,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2w5NWRtNW5iblJvY2taM1dWOWtaVk5YTFVGTVVtYxAB,5,"ka adel pelayananya bagus , sangat baik dan sangat ramah, hotelnya juga sangat bagus, makanannya enak dan gercep banget datengnya",pelayananya bagus ramah hotel makan enak gercep banget datengnya,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pCeVpHVnFSREJVY1c1Uk4wc3pOWGd6UW1SYVUyYxAB,5,Hotel ini sangat bagus lokasinya strategis dan pelayanannya sangat bagus apalagi saya di bantu oleh mba Asa yang sangat ramah dan cantik Lainnya,hotel bagus lokasi strategis layan bantu ramah cantik,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25sdmNYQjRjRmhJYUVRM1gxSnVXR3RGVEhOTWIzYxAB,5,"Terima kasih The Alana, pengalaman yg menyenangkan bisa menginap disini. Pelayanan semuanya sangat baik, Staff nya ramah semua, kamarnya bersih, makanannya enak semua, dan yg paling saya suka sprei, sarung bantal dan handuknya wangi. Semoga bisa menginap lagi disini🥰🥰 … Lainnya",terimakasih alana alam senang inap layan staff ramah kamar bersih makan enak suka sprei sarung bantal handuk wangi moga,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21ad1REaDBaREpIWjBSaFpHcERWV0ZDVkdVMlZWRRAB,5,"Menghadiri festifal music di alana, tempatnya bagus sekali dan besar, snack enak saya suka, mas rendra ramah sekali di bantu sepenuh hati Lainnya",hadir festifal music alana bagus snack enak suka ramah bantu sepenuh hati,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2psdFZHYzFlWFpvZFMweU9VTXpaMDFyT1VSWVozYxAB,5,"Habis mengadakan konferensi 2 hari disini,
Dibantu mas Rendra. Pelayanan top, makanan enak & tidak kurang porsinya, sound & kebersihan ruang meeting bagus. Good job Lainnya",habis konferensi bantu layan bagus makan enak porsi sound bersih ruang meeting good,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xRdFRYWmlSRXhYUldaTk1VVlZhRmxhVkROcVVWRRAB,5,Pelayanan sangat Baik Dan informatif. Kamar juga bersih. Staff nya juga sangat membantu terutama kak Zahrah. Terimakasih Lainnya,layan informatif kamar bersih staff bantu utama terimakasih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tSclQyWkZVVXB1WVRWNE1VOTJTREZhVTBObU1tYxAB,5,"Meeting berjalan lancar, meeting roomnya nyaman, trimaksih mas rendra sudah di bantu
Hidangan makanan enak semua, kita semua suka, mantap pokoknya alana Lainnya",meeting jalan lancar room nyaman trimaksih bantu hidang makan enak suka mantap pokok alana,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2twSlpXb3RUR3RTUVRaWVYzVXhhRVZNVGpCaGJFRRAB,5,"Alana sangat professional & baik sekali. Sangat puas dengan pelayanan dan fasilitas yang diberikan oleh Alana baik hotel maupun ballroomnya. Semua staffnya baik, ramah, dan sangat membantu. Recommended banget untuk ngadain acara disini. … Lainnya",alana professional puas layan fasilitas hotel ballroomnya staff ramah bantu recommended banget acara,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21oQlVUbHRXbk5hYldKS1dIQnBWRkZSZVVoNU1YYxAB,5,"Hotel yang nyaman dan tenang di jogja, sarapan juga banyak pilihan. terimakasihbuntuk mamba nasywa untuk pelayanannya Lainnya",hotel nyaman tenang jogja sarapan pilih terimakasihbuntuk mamba layan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s5aFZFMXNPRXRoWjNWaFoyWXpVWFJLWjFWMFRXYxAB,5,"makanan enak, hall room luas dan bersih, pelayanan Rendra ramah dan sopan",makan enak hall room luas bersih layan ramah sopan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25sM2EyTlZjRzlJTW5aeVFrcENSMEpWWVU1bVQxRRAB,5,"Kamarnya luas, fasilitas lengkap, ada coffee maker dan dibantu cara menggunakannya.
Terimakasih mas koko Lainnya",kamar luas fasilitas lengkap coffee maker bantu terimakasih,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21SNFltTnNVVGR2TFVSNFMyZENSblpQV2pOTVdXYxAB,5,"Untuk kamarnya bersih, areanya luas, hotelnya bersih sekali, terimakasih mbceisya sudah membersihkan kamar saya Lainnya",kamar bersih area luas hotel terimakasih mbceisya,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2pSelYxOHpTMmRrVjJsRk4xUXpaM0pJZFdsM0xXYxAB,5,Pelayanan ka novelia di bidang JRO sangat baik... Dan ramah serta mengetahui tentang hotel alana dengan baik... Lainnya,layan bidang ramah hotel alana,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2poV1FXOWZaa0ZOWVdOekxWaEJlRmhNV0ZwaVZIYxAB,5,"Ballroom yang luas, makanan enak area juga bersih dan wangi, staffnya cekatan dan ramah terutama mas wahyu purnomo terimakasih😊 …",ballroom luas makan enak area bersih wangi staff cekat ramah utama purnomo terimakasih,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT205dGRtVnplRE5rV1ZsblZWaEhTREJJWlVsWVUzYxAB,5,"sarapan pgi enak enak minuman juga segar, makanan khas jogja enak, pelayanan ramah baik dibantu dengan kk dhunung makasihhh Lainnya",sarapan enak minum segar makan khas jogja layan ramah bantu makasih,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xwNFUzRXhNV1JhYUc5TFJVUjRNVkpTTldoMGVuYxAB,5,"Hotelnya nyaman makanan enak dan staf nya ramah.
Terutama di swimingpool nama pak Marsum orangnya baik dan gercep Lainnya",hotel nyaman makan enak staf ramah utama swimingpool orang gercep,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pkUmNFVk1lSGd4WTNadlQxSkdNbkZZTkdremVWRRAB,5,"Selalu menyenangkan menginap di Alana hotel palagan semua nya ramah dan fasilitas ok termasuk sarapan nya 😍😍😍
Terimakasih mba tasya mba nurul dan mba liana selalu the best pelayanan nya … Lainnya",senang inap alana hotel palagan ramah fasilitas masuk sarapan terimakasih liana layan,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2sweGEzYzBMWEZ3WkRsUlRtMW9ibUZsUW5sNU5rRRAB,5,"terimakasih alana sudah menjadi hotel terbaik di 2025
sukses selalu novelia dan nasywaJenis perjalan… Lainnya",terimakasih alana hotel sukses jenis jalan,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xOVlYxWjZXVzVYUW5WS1ZXMU9RVjlhWmxsSVVtYxAB,5,"terimakasih atas keramahan staf2 dsini, td anakku dapet balon dari badut Lana , terimakasih MB Nisa dan kak zabid anakku jadi happy ☺️ Lainnya",terimakasih ramah staf dsini dapet balon badut lana happy,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xoZmRVcElXWHBGTVZkS1pFUk9NVFJRYjFRMVdXYxAB,5,"Kamar nyaman, makanan enak, pelayanan dari waiter Bagas cukup memuaskanKamar: 5… Lainnya",kamar nyaman makan enak layan waiter puas,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT201YVNGTnpWR2xaTkdKalQwTnBNVEJXUTFVd05YYxAB,5,"Menu sarapan cukup lengkap, kualitas makanan baik, suasana nyaman, serta pelayanan Mbak Putri yang ramah menjadi nilai tambah Lainnya",menu sarapan lengkap kualitas makan suasana nyaman layan ramah nilai,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2xnMFpVdDZja2hFYzE5bWJXVkViVVp5ZGxwamRFRRAB,5,"suasana nyaman
luas untuk ballroom nya
pelayanannya memuaskan … Lainnya",suasana nyaman luas ballroom layan puas,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2tJMVIxWktVR0Z0ZURJM1QwdDRUbE56U2xaeVRWRRAB,5,"Hotel nya sangat sejuk baguss dan sangat rekomendasi ayo terimakasih, mba nasywa sudah senyuman dan memberi hari baik saya Lainnya",hotel sejuk bagus rekomendasi terimakasih senyum,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xWTlJ6bHpOa2RIU0ZkUVlrcEZhRXRaVVhWRWQzYxAB,5,"Event Anniversary Papa Cookies ke 14. Makanan rasanya mantap cocok , kamar bersih,
BagasKamar:… Lainnya",event anniversary papa cookies makan mantap cocok kamar bersih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT210eU1rVnRkMWhmVm5oSVJHWlJkSEE0VGpKclluYxAB,5,"Alhamdulillah pelayanan di hotel Alana Yogyakarta the best banget, semua pelayanan dri awal masuk pokoknya istimewa..apalagi ketemu mba Novelia yg ramah banget, sabar melayani tamu hotelnya, smangat trusss ya mba Novelia😁 … Lainnya",alhamdulillah layan hotel alana yogyakarta banget masuk pokok istimewa ketemu ramah sabar tamu smangat trus,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2tSdmMyeHNlamhIYkhCNlZqRjRkRFJtZWxocVZFRRAB,5,"Meeting ASPPHAMI berjalan lancar, tempatnya luas banyet, nyaman sekali, makanan selalu enak enak dan pilihan legkap, staffnya gercep dan ramah, makasi mas rendra dah di bntu Lainnya",meeting aspphami jalan lancar luas banyet nyaman makan enak pilih legkap staff gercep ramah makas bntu,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21Wb1gyOVliMnQzTVRKR1Z6VmFZbVZKT0V3eGRVRRAB,5,"Tempatnya nyaman,luas,bersih
Makanannya enak,snackny jg oke...
Pelayanan bagus bgt,ramah,
Thx mas rendra utk pelayanannya oke n gercep Lainnya",nyaman luas bersih makan enak snackny layan bagus banget ramah gercep,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT25kc1Mxa3lTRWRIVTBWRlpIbEJiV28zZFd0bVVtYxAB,5,"Pelayanannya sangat super super ramah dan hotelnya bersih rekom buat yang mau liburan ke jogja, apalagi yang mbanya namanya novelia anak pkl super ramah ramah poll Lainnya",layan super ramah hotel bersih rekom libur jogja mbanya poll,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25VNVVGRm1RbTF2WVVsUlEyUTJObkJSVWpsR04zYxAB,5,alana hotel yang bagus nyaman indah dan tentu sangat bersih saya senang dilayani novelia terimakasih Lainnya,alana hotel bagus nyaman indah bersih senang layan terimakasih,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2pReU1XSk1WbGMxVTFadGQzVnVkMFZaVkRCdFNuYxAB,5,"Hotel sangat rekomended bnget buat bermalam, kamar bersih, suasana tenang, fasilitas lengkap dan masakannya enak … Lainnya",hotel rekomended bnget malam kamar bersih suasana tenang fasilitas lengkap masakan enak,positif,positif,2
ChdDSUhNMG9nS0VJT054cTdQbllUMWh3RRAB,5,"Alana selalu menyajikan makanan makanan enak dan variasi menunya banyak. Ada baiknya ditambah lagi showcase untuk makanan dan minuman dingin.
Untuk lokasi strategis dan nyaman serta tidak terlalu padat.
Harga hotel cukup terjangkau untuk bintang 5 Lainnya",alana saji makan enak variasi menu showcase dingin lokasi strategis nyaman padat harga hotel jangkau bintang,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2pnMVZGUm9jVzltZWxWZlpUWkNTbkJJWDI5MGFWRRAB,5,"pelayanannya ramah bgt! sempat ketemu kakak cantik, kak Nasywa dan kak Novelia yang ramah! keren intinya. Lainnya",layan ramah banget ketemu kakak cantik keren inti,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21ST1YyaFlhVkJFU21aSWFHNVZPRTB6WVVKUFMyYxAB,5,Ballroom nya sangat bagus dan fasilitasnya bagus terimakasih mas Samudra mba Novelia Mba Nasywa dan mas Rendra atas pelayanan nya Lainnya,ballroom bagus fasilitas terimakasih layan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tGcFpuRnFWMEkxY1V0emVYRlFjMTlYZWpRMGJIYxAB,5,"Pengalaman menyenangkan di Alana, dan meyempatkan diri ke Le Papito untuk santai bareng pasangan. It was great experience! Lainnya",alam senang alana meyempatkan papito santai bareng pasang great experience,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT201a1kyczVOV3hoWmpOcVExUldWR2x6YkVaa1EzYxAB,5,"Hotelnya nyaman, pelayanannya juga oke, stafnya juga ramah khususnya mas panca, semoga semakin sukses untuk semuanya 🤲🏻😇😊 … Lainnya",hotel nyaman layan staf ramah khusus moga sukses,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2s1a016bGxOMmRxVVhOemVtZDVXbDkzUzBwNVoxRRAB,5,"nyaman,wangi, makanan sarapannya enak, Langganan disini best pokoknya, di resto di bantu mas didit helpfull🫶🏻 … Lainnya",nyaman wangi makan sarapan enak langgan pokok resto bantu helpfull,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xrMlgydEpjR1ZFWkhSV1NqRjFSblpWZHpsRk0yYxAB,5,"Meteeng room : nyaman dan dapat mengakomodir kegiatan
Menu : enak
Pelayanan : BP Renda ramah dan komunikatif",meteeng room nyaman mengakomodir giat menu enak layan renda ramah komunikatif,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2paM1pWSlBNWEJCWlZSak4xaDFMVTl4ZG1wSFQzYxAB,5,"Makanannya enak bervariasi, good service sama mbak fatin dianbilin makanan, enak smuanya informatif . Goodddddd Lainnya",makan enak variasi good service dianbilin smuanya informatif,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xWeExYVnlSMWhPVVUxUGNGSkdXWHBSVTE5MmRuYxAB,5,"Makanannya enak, puas, pelayanan untuk kak lisaa juga baik sangat, dan sopan, terima kasihhGrup perj… Lainnya",makan enak puas layan lisaa sopan terimakasih kasihh grup perj,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2pOM2VIcEljMHhRVVdaeFUwcFhkSGhHVFZOU05sRRAB,5,"Ballroom nya, sangat nyaman dan bagus suasana luas
Makanannya sangat enak
Pelayanannya sangat ramah, santai
Rendra Lainnya",ballroom nyaman bagus suasana luas makan enak layan ramah santai,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2tOdldYZFpSM1p6U21samRrcDFaV1owYURaVWRsRRAB,5,"Ballroom nya luas, snacknya dan lunch enak menu legkap, mas rendra sangat gercep
Meeting BPSKamar:… Lainnya",ballroom luas snacknya lunch enak menu legkap gercep meeting bpskamar,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25CMlRuVjVaamRhV25VNFdWWnFTbUZvU1RkWVJYYxAB,5,"Mantap untuk pelayanan ramah tamah, kebersihan untuk toiletnya bagus & komplit,
Mas panca ramah & sopan, Lainnya",mantap layan ramah tamah bersih toilet bagus lengkap sopan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xWT09HOWZVVEkxZGpoTlZuRm1Nbkl3Y214S2FWRRAB,5,"Hotelnya oke bgt buat acara.. ruang meetingnya banyak dan muat banyak orang, td saya bertemu dgn mbak tasya dan dibantu diarahkan👍🏻👍🏻 … Lainnya",hotel banget acara ruang rapat muat orang temu bantu arah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2s5M1JsUkxVbEJWYVMxMmR5MWtaRWt4ZDFsRGFtYxAB,5,"Good experience, pelayan  terbaik dan menyenangkan, food n baverage memuaskan. NasywaKamar: 5… Lainnya",good experience layan senang food baverage puas,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25wS1ZHMVhURXN6UzBodk15MUlaVWRNUlcwNU5WRRAB,5,"acara PT PQM
bertempat di ballroom alana, acara berjalan lancar, trimakasih sudah sangat di support oleh team staff alana, hidangannya menarik dan sedap, saya yakin kita … Lainnya",acara ballroom alana jalan lancar trimakasih support team staff hidang tarik sedap,positif,positif,6
Ci9DQUlRQUNvZENodHljRjlvT21aWWJGQnJPV0UwYjFWM04zQTJORkYyYmt4c2MwRRAB,5,"Ballroom bersih
Lunch mantap
Pelayanan staff sangat baik, di bantu oleh mas rendraKamar: 5… Lainnya",ballroom bersih lunch mantap layan staff bantu,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xCamIxTXpiMmxVYUZsb1kzWlRPV2Q2VVhKdFdXYxAB,5,"Pertemuan pegadaian di alana hotel sangat menyenangkan dan seru,pelayanannya mas dedi juga bagus baik good service excellent and all food good taste … Lainnya",temu gadai alana hotel senang seru layan bagus good service excellent food taste,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pGdlh6WTBPVFV6VG1WamVqSnlkRFJTZVMxMkxWRRAB,5,"hotel nya bagus bersih nyaman dan laundry cepat, makanan enak
staff atas nama kak nasywa ramahKamar:… Lainnya",hotel bagus bersih nyaman laundry cepat makan enak staff ramah kamar,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25kTmFscDBaekZHWVV0ek4zZzVabFJYWXpZMlNuYxAB,5,"Inspektorat Klaten
Meeting room nyaman dan bersih, lunch nya enak enak sesuai selera, staffnya ramah ramah terutama mas rendra Lainnya",inspektorat klaten meeting room nyaman bersih lunch enak sesuai selera staff ramah utama,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2tkb01tTmFaRzg0TWxreVZ6VXRNMDVNYXkwNGRFRRAB,5,"Pelayanam staff alana memuaskan
Makanan enak semua
Ballroom guwede
Makasi mas rendra dah di bantuKamar:… Lainnya",pelayanam staff alana puas makan enak ballroom guwede makas bantu kamar,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xkTlUwWlZWM1ZUZG5GM2QyTTFVMUpXV200NGEzYxAB,5,"Keren! makanannya enak, semuanya hebat, seluruh MIDSEA enjoy dengan hotel ini. Pelayanan atas nama Idris luar biasa hebat, nyaman, sangat melayani dengan baik Lainnya",keren makan enak hebat midsea enjoy hotel layan nyaman,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21jMlJrOVJRMlEyWVVWVVREQndVelI1U0dwaGQxRRAB,5,"hotel yang bikin nyaman di yogya, ga kerasa ikut acara disini cepet banget, pelayannya ramah ramah, tadi juga staff bagas ramah banget sama pelanggan Lainnya",hotel bikin nyaman yogya acara cepet banget layan ramah staff langgan,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT2taZmJIRnVVMnRzUlZRNFJEaG9aa3hVVkhCckxYYxAB,5,"Meeting roomnya bagus nyaman dingin banget Ruangan nya, makanan nya juga enak, pelayanan juga bagus pada gercep semuanya … Lainnya",meeting room bagus nyaman dingin banget ruang makan enak layan gercep,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2psaVpUUnJRekZsVTFFMlRrOUdiazh6TFhwSlEzYxAB,5,"Makanan enak, ballroom yang nyaman dan pelayanan yang sangat Ramah terimakasih mas rizalKamar:… Lainnya",makan enak ballroom nyaman layan ramah terimakasih kamar,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25nNVNVMU1jVVo0TmtSbmJuUnlWVll0TjJkS2RsRRAB,5,"Kamar 302 fasilitas lengkap kamar bersih hotelnya luas dan nyaman, krtemu mba putri yang ramahKamar:… Lainnya",fasilitas lengkap kamar bersih hotel luas nyaman krtemu ramah,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xsTGFrUmxVREZIWlhvdGNVZGlWSEZCU0VOZmRWRRAB,5,"tempat nya nyaman sejuk luas jugaa,pelayanan nya ramahh,topp dehhhh

mba zahraKamar: 5… Lainnya",nyaman sejuk luas layan ramah topp,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xsQ1IxRlpTa3QwVEVwRGVETlNTR1k0TkdFME9YYxAB,5,"Nyaman banget nginap di alana fasilitasnya lengkap, kamarnya bersih, sarapan juga enak tadi dibantu oleh mba aurel Lainnya",nyaman banget nginap alana fasilitas lengkap kamar bersih sarapan enak bantu aurel,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21VMFZtWm5SR3hzTTJWcFFqSkthMU5CUTNkaFgxRRAB,5,"sangat puas dgn pelayanan disini, relatif baik . papasan dikoridor dan dimintai tolong juga ramah terutama mas Wahyu Purnomo. terimakasih Lainnya",puas layan relatif papas koridor tolong ramah utama purnomo terimakasih,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2s1MFVHVTFlR1Z3UTJJNFdYZ3pOVFJzYjJsSmIzYxAB,5,"hotelnya bersih ,bagus , nyaman dan disini saya bertemu dengan kak koko dan ka ceisya yang ramah ,Kamar:… Lainnya",hotel bersih bagus nyaman temu ramah kamar,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT25OM1YyaEVObTV5WW5OWWFXSlRhVXhsVGxORVUxRRAB,5,"Seneng banget sama breakfast di sini, enak, banyak pilihan, dan tempatnya bikin betah. Mbak Putri juga ramah banget, ngebantuin dari awal sampai akhir dengan senyum terus. Makasih ya, Mbak Putri Cantik",neng banget breakfast enak pilih bikin betah ramah ngebantuin senyum makasih cantik,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25CVmFUVk5UVGhvWkcwMVVUaFlkakZIYjJReU1tYxAB,5,"liburan bersama keluarga sangat cocok menginap di sini khususnya dari luar kota. pelayanan terbaik sesuai permintaan, responsif khususnya kak Tasya. sesuai harapaan, puas bangettt Lainnya",libur keluarga cocok inap khusus kota layan sesuai responsif harapaan puas banget,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT25jMlMxZEZkVGRpV1VWVWVFdGFiMGxCWTJOU1NrRRAB,5,"Sangat puas mengadakan event di the Alana hotel , kami dari event bps sangat senang terutama makanan dan pelayanan nya
Mas aditya Lainnya",puas event alana hotel senang utama makan layan,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25KS01XNUxWRFZDVldadVZWbEpSR3R6YVZSMGVuYxAB,5,"Cafe nya Le Papito tempat nya nyaman banget, harganya jg pas banget buat mahasiswa, tempat pas buat ngerjain tugas 👍🏻 …",cafe papito nyaman banget harga mahasiswa ngerjain tugas,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2pRNFUzbFpURW95UjBwVmFFVmxVaTE1WW1NMlFWRRAB,5,Sarapan enak dan kopinya oke banget. Lalu pelayanan dari mas zabid sangat baik sekali..👍👍 …Kamar:… Lainnya,sarapan enak kopi banget layan kamar,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xkWWVGYzNkRGN4YW5WdlMyaEJlRzlyZWs5M1FWRRAB,5,Terimakasih atas pelayanan yang ramah novelia dan nasywa hotel nya juga bersih sejuk nyaman dan menyenangkan Lainnya,terimakasih layan ramah hotel bersih sejuk nyaman senang,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21wTFZuUlZhR3RLYVhKck0xOWtZbWw1VEhadlZVRRAB,5,"Tempat nyaman, makanan enak, pelayanan baik (lisa)Layanan: 5",nyaman makan enak layan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2t0T1J6ZE9aVTA0VFRKT05EbEhNM0pZUTFSUE1HYxAB,5,"Baru kali ini ketemu hotel mulai dari roomsnya dan pelayanannya bagus sekalii.Terima kasih juga buat kak Putri atas pelayanannya yang ramah,hangat,dan sopan sekali🥰🙏 … Lainnya",kali ketemu hotel roomsnya layan bagus terimakasih ramah hangat sopan,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21odlgwaE9RakJKVFdjd2NIWkNMWFl6VlZnNU9XYxAB,5,"Pelayananny ramah""  semua terutama bu.nasywa selalu senyum,sapan memuaskan nexttime kesiniKamar:… Lainnya",pelayananny ramah utama senyum puas nexttime kesini kamar,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25wYVlUbDZjVXhKZGxZeGVrRm5RVEZCV1ZvNVRrRRAB,5,ball room nya luas makanannya enak apalagi pelayanan mas aji mas rendra dan di bantu novelia dan Nasywa Lainnya,ball room luas makan enak layan bantu,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xkdFJtSXpVekJRTkhWdVVGSm9WWHAxVVdoa1NVRRAB,5,"Kereeeen....kolam renang bagus bersih...dapat handuk, makan enak, pegawai ramah dan baikKamar:… Lainnya",keren kolam renang bagus bersih handuk makan enak pegawai ramah kamar,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xGUFRHdDFlV015VjNSck0wNHhkbFozVGs1SVYyYxAB,5,"Terima kasih Hotel Alana untuk pengalamannya. Makanannya enak-enak, mau yang main course maupun snacknya. Terima kasih juga Pak Idris yang sudah membantu selama acara di Hotel Alana. Luar biasa Lainnya",terimakasih hotel alana alam makan enak main course snacknya bantu acara,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xaV2NsUm5lVU5pU0RSVldIZHBhVnB0UlVoMk1XYxAB,5,Meeting room nyaman dan bersih. Pelayanan nya baik. Makanan enak dan bersih. Suasana untuk meeting ok. Pelayanan dari Mas Rendra sangat baik. Lainnya,meeting room nyaman bersih layan makan enak suasana,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2kxb1RtOVJkbTlWVkU1VlJVZG1Xa3BETFRaUWFrRRAB,5,"kebersihannya sangat terjaga, terimakasih kak Zahrah yang sudah membantu menjaga kebersihan toilet tamuuu Lainnya",bersih jaga terimakasih bantu toilet tamu,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s5YU9HeG1WRmhzV25keVlrMXVTVTFPY2kxa1ZIYxAB,5,"Hitelnya bersih,lokasi cukup strategis dan dak macet dan palagan cukup nyaman buat refreshing. Yang perlu diimprove adalah air shower kurang deras dan internet kurang stabil Lainnya",hitelnya bersih lokasi strategis macet palagan nyaman refreshing diimprove shower deras internet stabil,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21wb01rOVRZblpZUm1sSU1IbHFjbTFuYldOUk9XYxAB,5,"Tempat bersih nyaman dan tenang cocok buat liburan keluarga ,pelayanannya cukup bagus terimakasih buat kak Axel Lainnya",bersih nyaman tenang cocok libur keluarga layan bagus terimakasih axel,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT25WT056QkRTM2xPVGtaMFJrOUJUbXBXVDBjeWNYYxAB,5,"Terimakasih mba Zahra sudah menjaga kebersihan toilet di lobby, kamarnya juga bersih dan nyamanKamar:… Lainnya",terimakasih jaga bersih toilet lobby kamar nyaman,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT214ZlprUkthelZTZFRGR1Z6bDJZVzVrTW1jdFJGRRAB,5,"Kolam renang yg bersih suasananya nyaman banget
Staf ramah sekali Pak Pinasti",kolam renang bersih suasana nyaman banget staf ramah,positif,positif,3
